0	0	3
1	0	1
2	0	1
3	0	1
3	1	3
4	1	1
5	1	1
2	1	1
6	1	1
7	1	1
0	1	1
8	1	1
9	2	2
7	2	1
10	2	1
11	2	1
12	3	2
13	3	1
14	4	1
15	4	1
16	5	2
17	5	1
15	5	1
18	5	1
19	6	2
7	6	1
20	6	1
11	6	1
1	7	1
2	7	2
21	7	1
3	7	1
12	7	1
22	7	1
0	7	1
23	7	1
24	8	2
25	8	1
26	8	1
7	8	1
27	9	1
28	9	1
29	10	1
15	10	1
30	11	1
7	11	1
31	11	1
9	11	1
32	12	1
11	12	1
15	12	2
33	12	1
34	13	1
5	13	1
35	14	2
26	14	1
36	15	2
37	15	1
38	15	1
39	15	1
